,away_pregame_eFG,away_pregame_rebound_percentage,away_pregame_eFG_allowed,away_pregame_win_percentage,home_pregame_eFG,home_pregame_rebound_percentage,home_pregame_eFG_allowed,home_pregame_win_percentage,month_December,month_February,month_January,month_March,month_November
0,1.777467209899079,-1.3227581573970542,-2.4410007304424743,2.283505081583279,0.47998101637558377,1.4799177617816222,-1.6217271481302933,1.872449777181601,0,0,0,0,1
1,0.7667432624515552,-0.76243267407704,-0.8718198054984094,0.7784572916361301,0.8288275687488497,0.2906073713951217,-1.4705647519475666,1.872449777181601,0,0,0,0,1
2,1.2594950813798187,0.3299349891353352,-0.8085073162441997,1.38047640761499,0.4546701129930676,0.07878934166226642,-0.5362361331001152,1.582929831224961,0,0,1,0,0
3,0.9660144125420644,0.29337684700837374,-0.5979766734196479,1.0678895589336586,0.6570691838567307,0.21202829284607258,-0.5076647024802261,1.5161175360041985,0,1,0,0,0
4,1.083872927857178,0.45433067725526094,-0.7866614460485645,1.2801398882851798,0.5683737585163253,-0.6407276034295999,1.3744196159062163,-1.0532254661697107,0,0,1,0,0
5,0.8736989456928637,0.4048316395497597,-0.7519736397596571,1.208470945906744,0.7310532655082972,1.698326508604321,-0.8634820709801612,0.8196499737029093,0,1,0,0,0
6,1.1494738110603318,0.2814060347250228,-0.47429530880111026,1.118306792591938,0.7256307523080406,1.4817703226434789,-0.5512969840462044,1.0038899393116805,0,0,0,1,0
7,1.0500422157157687,0.3036281195720651,-0.6244340537219721,1.199870672821332,0.14133715645177222,-0.5935044137970996,1.2428613997072706,-0.906941704002145,0,1,0,0,0
8,0.4890218174321915,0.4989485546147734,-0.6333738503593753,1.1547192391229175,1.4963111368120563,0.7204896874249224,-1.5108749028912398,1.2934098852683207,1,0,0,0,0
9,0.389835587068133,0.0863036732582893,-0.4547287424011878,1.0521023443537938,1.1724554730428802,0.7198646437423194,-1.2408388598995939,1.4513298557901249,1,0,0,0,0
10,-0.19433010658595773,-0.6494673037749065,0.45840761299603466,0.02593339666255578,-0.2133048446928939,-0.25249004133224967,0.17334145029463915,-0.6678542647605329,0,0,0,1,0
11,0.44367954069433574,-0.03189510997491145,-0.3054766745366117,0.7784572916361301,0.965450711419969,0.05609546343158839,-0.29701076732250564,-0.2655436698828192,0,0,1,0,0
12,-0.27757148487046784,-0.3404136702337261,-0.3286524302951393,0.42432839988385995,1.243992403033583,-0.01868697161560643,0.08435472074270764,0.07099233567361769,0,0,1,0,0
13,0.37991696403172714,0.6597771106300865,-1.343334329383779,1.5309811866097047,1.2778699123995305,1.333799955069949,-1.2638753520917554,1.3577476510364628,1,0,0,0,0
15,-0.11232544368411937,-0.3230610960400087,-0.10159378870797944,0.2516905651546283,0.26216430352778614,-0.4119273803641836,0.35860579123118147,-0.5540031032169074,0,0,1,0,0
16,-0.11183337284589522,-0.5160674184552484,0.3398821763127223,0.1162362640593848,0.3489311753699726,-0.555977880336852,0.4940205090661231,-0.4437097904715207,0,1,0,0,0
17,-0.13824558424947728,-0.3758347647342478,-0.21413791073258534,0.38239208375530165,-0.27879309312799877,-0.7970391213333105,0.6100098914029809,-0.21209383370620832,0,0,1,0,0
18,-0.02652493525339754,-0.28594010255856017,0.08318417681087374,0.12408868731128281,-0.5712055331681194,-0.2563017862278671,0.17050397413253737,-0.4437097904715207,0,1,0,0,0
19,-0.05046007001921986,-0.26319089124474776,-0.26925279844363414,0.670953878068477,0.38809099600669944,-0.5711489814687223,1.498162573436951,-0.906941704002145,0,0,1,0,0
20,-0.1332524363812512,-0.6230982506714786,0.4558469246305396,0.10954716277073058,0.31166986058862434,-0.2876584265968898,1.161174812280833,-0.2782698213534407,0,1,0,0,0
21,-0.06642107260653889,-0.3138294059422019,0.14805895294338436,0.1334368102302094,1.0007351014798211,-0.29093042978650996,-0.010955484096990124,0.6090900130071711,0,1,0,0,0
22,-0.15557289834232688,-0.5833976743615773,0.4765642728485526,0.02593339666255578,0.7780284595958676,-0.17874848610584468,0.20522784093360633,0.5945686364074649,0,1,0,0,0
23,1.3129900781518942,0.33472776020806944,-0.5816704904255238,1.3019521750960088,0.4538544191607882,0.3797733081189384,-0.2483059504794684,0.6090900130071711,0,1,0,0,0
24,1.3004891645981471,0.19046709857236946,-0.4249957408397671,1.0678895589336586,0.23979756671836502,0.18278802777697176,-0.13022231195546538,0.268954691883286,0,1,0,0,0
25,1.354744352375323,0.6004867784176472,-0.5985053446555518,1.6384846001773579,-0.1832821568045962,0.9788569454820633,-0.7285742524929588,0.09078857129458448,0,0,1,0,0
26,1.3634319116515765,0.5342171926914797,-0.5421014104968452,1.38047640761499,-0.9822540257610043,0.24371966514083762,-0.4094365705273698,0.6371646744332693,0,0,1,0,0
27,0.8566871395316918,0.5524820804121384,-1.2392130166999824,2.283505081583279,0.3975478632997675,1.2631420485380198,-2.215852862847099,1.872449777181601,0,0,0,0,1
28,1.170673328154635,0.12354570109013188,-0.21720675167672113,0.7784572916361301,0.6376662130033733,0.31776899706955347,-1.5422674206706681,1.100396587963894,0,0,0,1,0
29,1.2594100573231608,0.18258465707023264,-0.4491278729142753,0.9934641187714373,-0.031557154582955466,-0.20131459982727368,0.12225736462679139,-0.2782698213534407,0,0,0,1,0
30,1.2241572877080693,0.1821261539114584,-0.287023270302191,0.8822536909428303,-1.121987238458261,0.29644941962712923,0.8439305852216454,-1.0027827895602055,0,0,0,1,0
