,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_ranking,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_win_percentage,away_wins,date,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throw_percentage,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_ranking,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goal_percentage,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_win_percentage,home_wins,location,losing_abbr,losing_name,pace,winner,winning_abbr,winning_name,team_name,conf
2018-11-06-23-oregon,38.1,8,9.3,4,116.7,64.0,16,0.322,73,0.288,21,0.219,16,0.625,10,1,200,79.2,40.9,18,25,57,,6.9,5,0.479,35,0.143,5,49.3,34,0.354,12.1,11,38,0.421,16,0.0,0,"November 6, 2018",44.4,12,21.1,8,79.2,59.1,26,0.58,50,0.54,27,0.66,33,0.788,26,0,200,116.7,36.0,9,18,84,14,5.6,4,0.14,7,0.571,4,50.7,35,0.64,17.8,14,43,0.535,23,1.0,1,"Matthew Knight Arena, Eugene, Oregon",PORTLAND-STATE,Portland State,72.1,Home,OREGON,Oregon,Portland State,big-sky
2018-11-10-22-portland-state,71.4,15,7.3,3,93.4,71.9,23,0.543,47,0.447,21,0.426,20,0.65,13,2,200,84.2,16.0,4,22,64,,5.3,4,0.489,23,0.391,9,47.4,27,0.566,30.1,24,24,0.5,12,0.0,0,"November 10, 2018",55.6,15,20.8,5,84.2,84.0,21,0.483,59,0.458,27,0.492,29,0.483,14,1,200,93.4,28.1,9,21,71,,14.5,11,0.305,18,0.167,3,52.6,30,0.488,13.3,11,41,0.585,24,0.5,1,"Peter W. Stott Center, Portland, Oregon",CALIFORNIA-RIVERSIDE,UC-Riverside,75.6,Home,PORTLAND-STATE,Portland State,Portland State,big-sky
2018-11-17-22-portland-state,77.8,14,5.9,3,142.0,47.2,17,0.442,52,0.346,18,0.423,22,0.682,15,0,200,69.3,13.9,5,17,61,,8.0,7,0.519,27,0.37,10,30.6,22,0.488,32.0,29,25,0.32,8,0.0,0,"November 17, 2018",54.3,25,12.0,3,69.3,86.1,31,0.625,84,0.548,46,0.286,24,0.833,20,1,200,142.0,52.8,19,19,125,,23.9,21,0.393,33,0.394,13,69.4,50,0.655,12.9,14,51,0.647,33,0.667,2,"Peter W. Stott Center, Portland, Oregon","Willamette
			","Willamette
			",88.4,Home,PORTLAND-STATE,Portland State,Portland State,big-sky
2018-11-23-19-california-santa-barbara,36.4,8,8.3,3,100.0,69.0,20,0.379,62,0.355,22,0.516,32,0.688,22,2,200,90.8,40.0,16,36,69,,3.9,3,0.371,23,0.13,3,52.2,36,0.447,17.4,16,39,0.487,19,0.5,2,"November 23, 2018",58.3,14,10.3,4,90.8,60.0,24,0.481,52,0.462,24,0.808,42,0.619,26,1,200,100.0,31.0,9,25,76,,7.9,6,0.308,16,0.125,2,47.8,33,0.528,14.5,12,36,0.611,22,0.8,4,"CenturyLink Arena, Boise, Idaho",PORTLAND-STATE,Portland State,76.1,Home,CALIFORNIA-SANTA-BARBARA,UCSB,Portland State,big-sky
2018-11-24-19-northwest-nazarene,42.4,14,8.9,4,83.3,82.1,32,0.507,76,0.434,33,0.342,26,0.538,14,2,200,101.1,34.0,16,29,91,,12.2,11,0.342,26,0.423,11,55.8,48,0.515,17.1,18,50,0.44,22,0.6,3,"November 24, 2018",59.1,13,10.0,5,101.1,66.0,31,0.4,60,0.367,22,0.633,38,0.711,27,0,200,83.3,17.9,7,23,75,,7.8,7,0.25,15,0.267,4,44.2,38,0.48,19.0,18,45,0.4,18,0.0,0,"CenturyLink Arena, Boise, Idaho","Northwest Nazarene
			","Northwest Nazarene
			",89.7,Away,PORTLAND-STATE,Portland State,Portland State,big-sky
2018-11-28-22-stanford,34.6,9,5.6,2,94.0,89.7,26,0.329,82,0.317,26,0.244,20,0.65,13,3,200,79.8,39.6,19,28,67,,10.7,9,0.293,24,0.083,2,58.4,45,0.366,11.7,12,58,0.414,24,0.5,3,"November 28, 2018",42.9,12,15.5,9,79.8,60.4,29,0.558,52,0.538,28,0.654,34,0.618,21,3,200,94.0,10.3,3,21,79,,6.0,5,0.308,16,0.125,2,41.6,32,0.58,22.1,19,36,0.722,26,0.571,4,"Maples Pavilion, Stanford, California",PORTLAND-STATE,Portland State,84.3,Home,STANFORD,Stanford,Portland State,big-sky
2018-12-01-22-portland-state,78.6,11,3.1,2,135.2,38.9,14,0.367,45,0.311,14,0.244,11,0.636,7,0,200,44.0,12.9,4,23,40,,7.7,7,0.333,15,0.333,5,26.9,18,0.398,46.3,43,30,0.3,9,0.0,0,"December 1, 2018",61.7,29,13.3,4,44.0,87.1,27,0.631,80,0.588,47,0.45,36,0.611,22,3,200,135.2,61.1,22,16,123,,34.1,31,0.2,16,0.438,7,73.1,49,0.633,15.8,18,64,0.625,40,0.571,4,"Peter W. Stott Center, Portland, Oregon","Portland Bible
			","Portland Bible
			",91.2,Home,PORTLAND-STATE,Portland State,Portland State,big-sky
2018-12-05-22-portland-state,53.6,15,9.8,5,113.0,38.5,15,0.534,59,0.475,28,0.441,26,0.577,15,5,200,101.3,12.9,4,17,78,,13.0,10,0.407,24,0.292,7,27.1,19,0.547,12.4,10,35,0.6,21,0.5,5,"December 5, 2018",43.3,13,22.9,8,101.3,87.1,27,0.473,74,0.405,30,0.311,23,0.739,17,3,200,113.0,61.5,24,25,87,,7.8,6,0.311,23,0.435,10,72.9,51,0.512,15.1,15,51,0.392,20,0.625,5,"Pamplin Sports Center, Portland, Oregon",PORTLAND,Portland,76.6,Home,PORTLAND-STATE,Portland State,Portland State,big-sky
2018-12-12-21-brigham-young,57.1,12,7.5,3,104.9,84.4,27,0.351,67,0.313,21,0.433,29,0.655,19,4,200,81.5,45.2,19,22,66,,7.4,6,0.358,24,0.208,5,62.2,46,0.409,19.2,19,43,0.372,16,0.556,5,"December 12, 2018",72.4,21,9.3,4,81.5,54.8,23,0.533,61,0.475,29,0.475,29,0.69,20,4,200,104.9,15.6,5,20,85,,13.6,11,0.344,21,0.333,7,37.8,28,0.568,14.0,12,40,0.55,22,0.667,8,"Marriott Center, Provo, Utah",PORTLAND-STATE,Portland State,81.3,Home,BRIGHAM-YOUNG,BYU,Portland State,big-sky
2018-12-15-22-portland-state,53.8,14,10.0,3,82.9,66.7,24,0.546,54,0.481,26,0.667,36,0.722,26,1,200,121.4,31.3,10,21,85,,11.4,8,0.315,17,0.412,7,50.0,34,0.598,12.5,10,37,0.514,19,0.909,10,"December 15, 2018",70.6,12,10.8,4,121.4,68.8,22,0.388,49,0.347,17,0.612,30,0.667,20,5,200,82.9,33.3,12,26,58,,8.6,6,0.388,19,0.211,4,50.0,34,0.458,22.4,18,30,0.433,13,0.5,5,"Peter W. Stott Center, Portland, Oregon",PORTLAND-STATE,Portland State,70.2,Away,LOYOLA-MARYMOUNT,Loyola Marymount,Portland State,big-sky
