,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_ranking,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_win_percentage,away_wins,date,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throw_percentage,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_ranking,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goal_percentage,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_win_percentage,home_wins,location,losing_abbr,losing_name,pace,winner,winning_abbr,winning_name,team_name,conf
2019-11-08-20-northwestern,68.2,15,5.4,2,89.7,75.0,24,0.541,49,0.449,22,0.51,25,0.72,18,1,200,104.4,14.3,4,19,71,,13.2,9,0.592,29,0.31,9,46.7,28,0.583,14.3,10,20,0.65,13,0.5,1,"November 8, 2019",70.0,14,10.0,2,104.4,85.7,24,0.396,53,0.377,20,0.453,24,0.792,19,1,200,89.7,25.0,8,19,61,,1.5,1,0.302,16,0.125,2,53.3,32,0.474,17.0,13,37,0.486,18,0.0,0,"Welsh-Ryan Arena, Evanston, Illinois",NORTHWESTERN,Northwestern,68.1,Away,MERRIMACK,Merrimack,Northwestern,big-ten
2019-11-13-21-northwestern,59.1,13,9.7,3,100.0,73.9,17,0.361,72,0.306,22,0.25,18,0.611,11,1,200,87.5,34.7,17,24,63,,16.7,12,0.486,35,0.229,8,47.2,34,0.391,10.1,9,37,0.378,14,0.667,2,"November 13, 2019",73.9,17,10.8,4,87.5,65.3,32,0.564,47,0.489,23,0.532,25,0.76,19,1,200,100.0,26.1,6,19,72,,9.7,7,0.34,16,0.438,7,52.8,38,0.611,24.7,19,31,0.516,16,0.5,1,"Welsh-Ryan Arena, Evanston, Illinois",PROVIDENCE,Providence,72.2,Home,NORTHWESTERN,Northwestern,Northwestern,big-ten
2019-11-19-20-northwestern,82.6,19,7.7,3,82.4,75.8,25,0.5,55,0.418,23,0.291,16,0.75,12,2,200,98.5,32.1,9,19,67,,7.4,5,0.364,20,0.45,9,55.7,34,0.535,16.2,12,35,0.4,14,0.5,2,"November 19, 2019",50.0,10,11.4,4,98.5,67.9,19,0.358,60,0.333,20,0.317,19,0.684,13,2,200,82.4,24.2,8,19,56,,7.4,5,0.35,21,0.143,3,44.3,27,0.406,12.8,10,39,0.436,17,0.333,1,"Welsh-Ryan Arena, Evanston, Illinois",NORTHWESTERN,Northwestern,68.3,Away,RADFORD,Radford,Northwestern,big-ten
2019-11-22-20-northwestern,57.1,12,5.9,2,104.5,63.9,23,0.48,51,0.412,21,0.392,20,0.5,10,3,200,88.1,20.0,7,25,59,,10.4,7,0.412,21,0.333,7,42.3,30,0.488,19.0,14,30,0.467,14,0.5,3,"November 22, 2019",78.9,15,3.3,1,88.1,80.0,28,0.384,56,0.339,19,0.536,30,0.9,27,2,200,104.5,36.1,13,16,70,,7.5,5,0.393,22,0.227,5,57.7,41,0.498,12.6,10,34,0.412,14,0.5,2,"Welsh-Ryan Arena, Evanston, Illinois",NORFOLK-STATE,Norfolk State,67.4,Home,NORTHWESTERN,Northwestern,Northwestern,big-ten
2019-11-25-20-northwestern,56.3,9,10.8,4,123.8,60.0,15,0.365,48,0.333,16,0.417,20,0.8,16,2,200,81.0,21.2,7,15,51,,7.9,5,0.208,10,0.3,3,37.9,22,0.443,18.6,13,38,0.342,13,0.667,4,"November 25, 2019",40.0,12,7.9,3,81.0,78.8,26,0.614,57,0.526,30,0.228,13,0.615,8,2,200,123.8,40.0,10,18,78,,9.5,6,0.351,20,0.5,10,62.1,36,0.617,13.8,10,37,0.541,20,0.6,3,"Suncoast Credit Union Arena, Fort Myers, Florida",BRADLEY,Bradley,63.3,Home,NORTHWESTERN,Northwestern,Northwestern,big-ten
2019-11-27-20-northwestern,48.3,14,3.3,1,83.1,93.3,28,0.5,65,0.446,29,0.185,12,0.583,7,2,200,101.4,21.2,7,13,72,,7.0,5,0.385,25,0.28,7,55.6,35,0.509,11.4,9,40,0.55,22,0.75,6,"November 27, 2019",31.6,6,7.5,3,101.4,78.8,26,0.433,52,0.365,19,0.308,16,0.875,14,3,200,83.1,6.7,2,16,59,,2.8,2,0.423,22,0.318,7,44.4,28,0.495,16.9,12,30,0.4,12,0.5,3,"Suncoast Credit Union Arena, Fort Myers, Florida",NORTHWESTERN,Northwestern,71.2,Away,PITTSBURGH,Pitt,Northwestern,big-ten
2019-12-03-19-boston-college,56.3,18,0.0,0,94.1,83.9,26,0.664,55,0.582,32,0.182,10,0.9,9,3,200,120.6,33.3,6,15,82,,7.4,5,0.364,20,0.45,9,65.3,32,0.686,18.0,13,35,0.657,23,0.571,4,"December 3, 2019",53.8,14,2.9,1,120.6,66.7,12,0.517,58,0.448,26,0.155,9,0.444,4,5,200,94.1,16.1,5,12,64,,7.4,5,0.466,27,0.296,8,34.7,17,0.514,15.1,11,31,0.581,18,0.444,4,"Silvio O. Conte Forum, Chestnut Hill, Massachusetts",BOSTON-COLLEGE,Boston College,67.5,Away,NORTHWESTERN,Northwestern,Northwestern,big-ten
2019-12-08-17-purdue,55.6,10,8.1,3,92.1,78.1,25,0.387,53,0.34,18,0.075,4,0.75,3,4,200,69.8,9.7,3,15,44,,4.8,3,0.321,17,0.294,5,44.4,28,0.401,18.0,12,36,0.361,13,0.5,4,"December 8, 2019",60.9,14,5.6,2,69.8,90.3,28,0.432,59,0.39,23,0.153,9,0.778,7,3,200,92.1,21.9,7,10,58,,7.9,5,0.373,22,0.227,5,55.6,35,0.458,8.7,6,37,0.486,18,0.667,6,"Mackey Arena, West Lafayette, Indiana",NORTHWESTERN,Northwestern,63.1,Home,PURDUE,Purdue,Northwestern,big-ten
2019-12-15-16-northwestern,72.7,16,13.3,6,105.9,64.9,24,0.51,48,0.458,22,0.125,6,0.833,5,8,200,79.4,9.1,2,24,54,,2.9,2,0.354,17,0.294,5,44.1,26,0.531,24.0,16,31,0.548,17,0.2,2,"December 15, 2019",76.9,20,6.5,2,79.4,90.9,20,0.43,64,0.406,26,0.438,28,0.607,17,4,200,105.9,35.1,13,10,72,,14.7,10,0.297,19,0.158,3,55.9,33,0.466,7.3,6,45,0.511,23,0.556,5,"Welsh-Ryan Arena, Evanston, Illinois",SOUTHERN-ILLINOIS-EDWARDSVILLE,SIU-Edwardsville,67.6,Home,NORTHWESTERN,Northwestern,Northwestern,big-ten
2019-12-18-20-northwestern,60.7,17,7.5,3,97.3,94.1,32,0.533,61,0.459,28,0.23,14,0.857,12,3,200,104.1,31.0,9,12,77,15,4.1,3,0.344,21,0.429,9,65.1,41,0.569,19.2,16,40,0.475,19,0.727,8,"December 18, 2019",57.7,15,10.0,4,104.1,69.0,20,0.5,61,0.426,26,0.246,15,0.733,11,5,200,97.3,5.9,2,15,72,,10.8,8,0.344,21,0.429,9,34.9,22,0.528,10.6,8,40,0.425,17,0.5,5,"Welsh-Ryan Arena, Evanston, Illinois",NORTHWESTERN,Northwestern,74.4,Away,MICHIGAN-STATE,Michigan State,Northwestern,big-ten
